y1,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,20,262,630,1270,614,883,1045,12,8,2,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,20,224,630,1268,613,881,1047,12,8,3,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,19,264,630,1260,614,881,1051,12,8,2,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,18,229,630,1267,616,882,1040,12,8,3,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,18,228,630,1260,613,881,1046,12,8,2,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,18,231,630,1261,613,879,1050,12,8,3,,0.0785,0.118,1.924,0.0063,0.0018,0.018,0.172,0.0542,0.0125,0.1125,0.0411,0.0034,0.0024,0
0,20,182,645,1256,620,870,1033,12,8,1,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,19,182,353,1257,618,865,1030,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,20,181,459,1259,613,867,1044,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,19,183,459,1253,616,865,1033,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,16,184,499,1256,615,866,1036,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,18,184,499,1259,613,864,1051,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,21,186,510,1257,614,864,1038,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,18,186,523,1260,614,865,1034,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,16,188,523,1261,614,869,1050,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,15,188,523,1263,614,868,1037,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,16,188,523,1264,614,861,1035,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,18,190,523,1258,613,863,1049,12,7,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,19,191,523,1266,614,868,1040,12,8,3,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,17,191,523,1259,614,867,1036,12,8,2,,0.0803,0.093,1.849,0.009,0.0011,0.022,0.184,0.0495,0.0119,0.1123,0.0434,0.0037,0.0026,0
0,17,221,320,1261,615,873,1018,12,8,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,19,223,530,1251,613,870,1019,12,8,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,225,566,1259,613,874,1016,12,8,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,226,356,1254,614,873,1020,12,8,2,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,227,547,1262,612,874,1024,12,8,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,17,227,423,1257,613,873,1016,12,8,2,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,19,229,535,1258,613,874,1025,12,8,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,19,229,528,1257,611,879,1019,12,7,2,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,230,513,1255,612,877,1015,12,7,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,232,502,1255,611,876,1016,12,7,2,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,234,493,1254,611,876,1018,12,7,1,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,18,234,348,1251,611,872,1014,12,8,2,,0.0807,0.076,1.851,0.0083,0.001,0.013,0.167,0.0521,0.0133,0.1068,0.0327,0.0047,0.0015,0
0,20,217,669,1260,612,873,1027,12,8,1,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,20,217,669,1259,613,873,1012,12,8,2,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,219,669,1259,612,877,1030,12,8,3,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,17,220,669,1254,611,877,1015,12,8,2,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,220,669,1259,610,872,1011,12,8,3,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,222,669,1259,610,873,1028,12,8,2,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,17,223,669,1258,611,874,1016,12,8,3,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,220,669,1257,611,872,1014,12,8,2,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,226,669,1250,609,874,1020,12,8,3,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,20,226,669,1257,610,877,1015,12,8,2,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,19,219,669,1254,609,874,1010,12,8,3,,0.0783,0.063,1.877,0.0106,0.001,0.026,0.177,0.0512,0.0134,0.1046,0.0466,0.005,0.0026,0
0,17,204,508,1276,614,882,1038,12,8,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,19,206,503,1264,614,875,1032,12,8,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,19,206,634,1264,613,873,1031,12,8,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,19,208,592,1277,612,883,1040,12,8,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,19,209,656,1268,611,883,1039,12,8,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,17,208,656,1264,611,883,1034,12,9,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,18,210,653,1276,609,885,1035,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,18,211,653,1268,610,893,1040,12,10,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,19,211,653,1264,608,884,1029,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,19,212,653,1273,608,886,1035,12,10,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,18,213,653,1268,608,888,1026,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,17,214,653,1264,608,883,1023,12,10,1,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,19,215,660,1271,607,882,1024,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,19,216,668,1263,607,881,1019,12,10,1,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,18,218,668,1268,605,881,1022,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,20,219,668,1265,607,885,1026,12,10,1,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,20,219,668,1262,605,881,1020,12,10,2,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,21,250,606,1265,605,877,1028,12,9,2,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,17,252,636,1257,603,868,1041,12,9,3,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,17,242,664,1266,606,880,1031,12,9,2,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,19,242,653,1265,604,882,1031,12,9,3,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,18,245,653,1258,603,878,1040,12,9,2,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,16,235,241,1259,610,877,1045,12,8,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,15,235,232,1266,610,869,1038,12,8,2,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,19,237,178,1264,610,875,1047,12,8,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,17,239,282,1258,611,876,1043,12,8,2,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,18,239,283,1268,609,873,1042,12,8,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,20,240,284,1260,609,874,1045,12,8,2,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,18,242,296,1256,610,877,1043,12,8,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,18,242,234,1266,610,877,1042,12,8,2,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,19,244,264,1254,610,880,1041,12,8,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,19,245,290,1255,609,879,1042,12,8,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,245,340,1265,609,880,1048,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,19,247,265,1250,611,871,1047,12,9,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,247,356,1257,611,880,1029,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,19,248,318,1264,609,874,1028,12,8,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,250,355,1257,609,879,1046,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,250,352,1264,610,883,1044,12,8,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,249,344,1263,611,880,1043,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,16,251,233,1262,613,876,1057,12,10,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,15,221,346,1259,608,881,1033,12,8,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,17,223,333,1263,609,886,1025,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,223,398,1259,609,881,1036,12,8,2,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,224,381,1255,608,874,1028,12,8,3,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
0,18,256,256,1261,613,876,1055,12,11,1,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,16,241,653,1269,604,881,1034,12,9,3,,0.0834,0.117,1.835,0.0116,0.002,0.034,0.161,0.053,0.0129,0.1184,0.0367,0.0034,0.0015,0
0,17,253,121,1261,616,869,1057,12,10,1,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,17,263,192,1258,613,880,1059,12,11,1,,0.0828,0.095,1.859,0.0083,0.0015,0.024,0.155,0.051,0.0147,0.117,0.0481,0.0033,0.0027,0
1,24,232,571,1268,608,864,1024,12,6,2,,0.073,0.094,1.872,0.0109,0.0009,0.022,0.149,0.0456,0.0158,0.1058,0.0408,0.0039,0.0017,0
1,25,232,437,1261,613,881,1027,12,8,2,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
1,25,233,466,1258,616,884,1027,12,8,1,,0.0756,0.079,1.852,0.0091,0.002,0.02,0.145,0.0496,0.0143,0.1005,0.0327,0.0031,0.002,0
1,26,232,540,1263,614,882,1020,12,8,2,,0.0756,0.079,1.852,0.0091,0.002,0.02,0.145,0.0496,0.0143,0.1005,0.0327,0.0031,0.002,0
1,28,234,551,1264,615,882,1025,12,8,1,,0.0756,0.079,1.852,0.0091,0.002,0.02,0.145,0.0496,0.0143,0.1005,0.0327,0.0031,0.002,0
1,28,234,483,1256,613,882,1027,12,8,2,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
1,26,232,460,1262,616,879,1012,12,8,1,,0.0756,0.079,1.852,0.0091,0.002,0.02,0.145,0.0496,0.0143,0.1005,0.0327,0.0031,0.002,0
1,25,235,372,1264,597,879,1020,12,8,2,,0.0756,0.079,1.852,0.0091,0.002,0.02,0.145,0.0496,0.0143,0.1005,0.0327,0.0031,0.002,0
1,25,211,527,1256,597,877,1015,11,8,2,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,27,226,509,1272,609,867,1017,12,6,2,,0.073,0.094,1.872,0.0109,0.0009,0.022,0.149,0.0456,0.0158,0.1058,0.0408,0.0039,0.0017,0
1,25,232,469,1260,608,867,1018,12,6,1,,0.073,0.094,1.872,0.0109,0.0009,0.022,0.149,0.0456,0.0158,0.1058,0.0408,0.0039,0.0017,0
1,27,217,546,1259,603,878,1029,11,8,1,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,25,217,547,1262,604,879,1044,11,8,2,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,28,218,548,1258,603,880,1057,11,8,1,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,29,220,547,1259,603,879,1034,11,8,2,,0.0773,0.097,1.887,0.0127,0.0005,0.026,0.174,0.0488,0.0148,0.1188,0.0496,0.0037,0.0016,0
1,24,220,513,1263,604,875,1028,11,7,1,,0.0718,0.111,1.891,0.0095,0.0015,0.026,0.168,0.0525,0.0119,0.1052,0.0377,0.0031,0.0025,0
1,23,214,538,1251,599,880,1037,11,8,1,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,22,215,542,1259,599,864,1044,11,8,2,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,22,214,545,1260,602,871,1032,11,8,1,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
1,24,216,538,1253,603,880,1036,11,8,0,,0.0674,0.118,1.858,0.0078,0.0018,0.025,0.174,0.0493,0.0131,0.1065,0.0339,0.0037,0.0015,0
0,21,234,673,1270,580,870,1041,12,4,2,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,21,235,673,1262,582,863,1030,12,4,1,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,21,234,673,1259,580,856,1019,12,4,2,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,21,237,673,1266,580,864,1039,12,4,1,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
1,22,237,673,1261,582,862,1027,12,4,2,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
1,23,254,140,1263,584,881,1022,12,4,3,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
1,23,254,216,1255,585,889,1019,12,5,1,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,18,273,53,1253,608,883,1030,12,9,3,,0.0729,0.088,1.834,0.0119,0.0019,0.03,0.152,0.0485,0.017,0.1089,0.0465,0.0036,0.0023,0
0,20,234,143,1273,616,883,1041,12,10,1,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,15,270,163,1252,616,873,1040,12,10,3,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
0,18,268,222,1259,616,872,1029,12,10,1,,0.0747,0.107,1.854,0.0098,0.0018,0.019,0.156,0.0502,0.0127,0.1076,0.0353,0.0038,0.0022,0
1,22,251,593,1260,595,876,1004,12,4,2,,0.0753,0.078,1.863,0.0081,0.0017,0.02,0.186,0.048,0.0143,0.1071,0.0299,0.0046,0.0019,0
0,17,241,259,1260,615,884,1052,12,11,2,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,248,225,1253,616,880,1043,12,11,3,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,248,219,1248,616,883,1045,12,11,2,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,242,212,1260,615,887,1046,12,11,3,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,16,245,195,1253,615,891,1062,12,11,2,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
0,17,245,263,1255,616,884,1044,12,11,3,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,246,210,1256,616,878,1042,12,11,2,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,248,238,1250,616,882,1052,12,11,3,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,18,239,445,1269,606,878,1053,12,8,1,,0.0782,0.093,1.803,0.01,0.0012,0.021,0.166,0.0514,0.0166,0.1244,0.0407,0.0037,0.0015,0
0,19,238,483,1265,605,882,1056,12,8,2,,0.0782,0.093,1.803,0.01,0.0012,0.021,0.166,0.0514,0.0166,0.1244,0.0407,0.0037,0.0015,0
0,19,231,66,1263,619,873,1026,12,10,3,,0.0788,0.068,1.831,0.0087,0.0014,0.022,0.177,0.0523,0.0165,0.1232,0.0417,0.003,0.0017,0
0,18,229,111,1257,621,879,1025,12,10,2,,0.0708,0.089,1.85,0.0086,0.0019,0.02,0.187,0.0482,0.0154,0.1087,0.0365,0.0057,0.0018,0
1,22,227,319,1262,570,856,1024,12,4,2,,0.0829,0.078,1.889,0.01,0.0015,0.023,0.177,0.0543,0.017,0.1225,0.0408,0.003,0.002,0
0,17,244,585,1255,615,884,1047,13,10,2,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,19,229,108,1260,620,875,1034,12,10,2,,0.0708,0.089,1.85,0.0086,0.0019,0.02,0.187,0.0482,0.0154,0.1087,0.0365,0.0057,0.0018,0
0,17,246,585,1258,616,885,1041,13,10,1,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,16,243,585,1263,614,881,1042,13,10,3,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
0,16,251,216,1261,615,875,1048,12,11,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,16,256,153,1266,615,882,1064,12,11,1,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,16,258,266,1263,614,883,1062,12,11,3,,0.0773,0.068,1.814,0.0092,0.0015,0.029,0.161,0.0515,0.0148,0.1212,0.0499,0.003,0.0024,0
0,18,263,169,1255,605,877,1038,12,11,1,,0.0829,0.078,1.889,0.01,0.0015,0.023,0.177,0.0543,0.017,0.1225,0.0408,0.003,0.002,0
0,18,240,157,1256,616,879,1059,12,11,3,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
0,17,251,603,1250,615,879,1037,13,10,2,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,19,252,603,1255,615,882,1038,13,10,1,,0.0726,0.055,1.825,0.009,0.0011,0.018,0.148,0.0492,0.0141,0.1122,0.0432,0.0036,0.0021,0
0,17,248,603,1261,614,883,1044,13,10,3,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
0,20,250,585,1256,615,885,1051,13,10,2,,0.0776,0.074,1.858,0.0093,0.0019,0.024,0.155,0.0524,0.0181,0.1172,0.042,0.0035,0.0021,0
1,24,213,453,1252,612,879,1021,13,7,3,,0.0745,0.105,1.848,0.0061,0.0012,0.019,0.172,0.0499,0.0147,0.1152,0.0302,0.0039,0.0017,0
1,24,217,248,1272,609,877,1025,12,7,3,,0.0745,0.105,1.848,0.0061,0.0012,0.019,0.172,0.0499,0.0147,0.1152,0.0302,0.0039,0.0017,0
1,25,203,329,1276,608,871,1029,12,7,2,,0.0745,0.105,1.848,0.0061,0.0012,0.019,0.172,0.0499,0.0147,0.1152,0.0302,0.0039,0.0017,0
1,24,239,480,1269,570,865,1003,12,4,3,,0.0723,0.079,1.857,0.0087,0.001,0.019,0.141,0.048,0.0158,0.1076,0.0368,0.0035,0.0015,0
1,23,237,569,1259,567,872,995,12,4,1,,0.0723,0.079,1.857,0.0087,0.001,0.019,0.141,0.048,0.0158,0.1076,0.0368,0.0035,0.0015,0
1,26,239,365,1266,577,877,1007,12,4,3,,0.0723,0.079,1.857,0.0087,0.001,0.019,0.141,0.048,0.0158,0.1076,0.0368,0.0035,0.0015,0
1,24,237,240,1255,568,866,1017,12,4,2,,0.0723,0.079,1.857,0.0087,0.001,0.019,0.141,0.048,0.0158,0.1076,0.0368,0.0035,0.0015,0
1,24,237,268,1255,567,861,999,12,4,1,,0.0715,0.088,1.839,0.0076,0.0011,0.021,0.146,0.047,0.0136,0.1057,0.0392,0.0039,0.0029,0
1,23,238,307,1254,569,866,1026,12,4,2,,0.0715,0.088,1.839,0.0076,0.0011,0.021,0.146,0.047,0.0136,0.1057,0.0392,0.0039,0.0029,0
1,24,239,329,1257,569,863,1020,12,4,1,,0.0715,0.088,1.839,0.0076,0.0011,0.021,0.146,0.047,0.0136,0.1057,0.0392,0.0039,0.0029,0
1,23,237,334,1255,571,868,1005,12,4,2,,0.0715,0.088,1.839,0.0076,0.0011,0.021,0.146,0.047,0.0136,0.1057,0.0392,0.0039,0.0029,0
